The Town;154026136
Secret Superstar;154000000
Ride Along;153997819
Monster-in-Law;153870309
Free Willy;153698625
Bi bei shang geng bei shang de gu shi;153537372
Another 48 Hrs.;153518974
Gremlins;153083102
Xi you ji zhi da sheng gui lai;153000000
The Devil's Advocate;152944660
Tower Heist;152930623
Chocolat;152699946
Sweeney Todd: The Demon Barber of Fleet Street;152523164
Backdraft;152368585
A Time to Kill;152266007
Date Night;152263880
Kill Bill: Vol. 2;152159461
Phenomenon;152036382
Congo;152022101
Bad Grandpa;151831537
Big;151668774
Red Sparrow;151572634
The Bone Collector;151493655
Planes: Fire and Rescue;151386640
Vantage Point;151161491
Midnight in Paris;151119219
Cheng feng po lang;151092784
Step Up 2: The Streets;150816700
Gods of Egypt;150680864
Happy Feet Two;150406466
Broken Arrow;150270147
Darkest Hour;150203176
Goosebumps;150170815
The Taking of Pelham123;150166126
Du cheng feng yun II;150000000
I Am Number Four;149878437
47 Ronin;149862475
The General's Daughter;149705852
Jack and Jill;149673788
Friends with Benefits;149542245
Lone Survivor;149295601
Beverly Hills Chihuahua;149281606
Ghost Rider: Spirit of Vengeance;149274002
Me, Myself & Irene;149270999
No Strings Attached;149228078
Surf's Up;149044513
Death Becomes Her;149022650
Lights Out;148868835
King Arthur: Legend of the Sword;148675066
Seabiscuit;148336445
Spy Kids;147934180
The Game Plan;147869324
The Mexican;147845033
Saw II;147739965
Resident Evil: Extinction;147717833
Mama;147586241
Arthur Christmas;147419472
Source Code;147332697
Romeo + Juliet;147311378
Beethoven;147214049
Swordfish;147080413
The Last Witch Hunter;146936910
The Color Purple;146467863
Star Trek: First Contact;146027888
Music and Lyrics;145896422
Driving Miss Daisy;145793296
Blades of Glory;145708642
Kari-gurashi no Arietti;145570827
The Foreigner;145374099
The Crow;144693129
Charlotte's Web;144491692
The Exorcism of Emily Rose;144166820
Herbie Fully Loaded;144146816
The Beach;144056873
Pete's Dragon;143695338
Spy Game;143049560
Meet Joe Black;142940100
Crazy, Stupid, Love.;142851197
Paranormal Activity 4;142838957
Power Rangers;142337240
The Wolfman;142161911
RED 2;142078971
New Year's Eve;142044638
Legally Blonde;141774679
Garfield: A Tail of Two Kitties;141764670
Animal House;141600000
Gothika;141591324
The Legend of Zorro;141511378
Bad Boys;141407024
Mona Lisa Smile;141337989
Scary Movie 2;141220678
Thunderball;141195658
Shallow Hal;141069860
Evita;141047179
The Rugrats Movie;140894675
The Devil's Own;140807547
Trainwreck;140795793
Sausage Party;140705322
Busanhaeng;140500233
Step Up Revolution;140470746
Girls Trip;140376621
Lion;140302754
Monster House;140175006
The SpongeBob SquarePants Movie;140161792
Sommersby;140081992
Legend of the Guardians: The Owls of Ga’Hoole;140073390
Anastasia;139804348
Saw IV;139352633
Lao pao er;139191345
Brüno;138805831
Die Hard;138708852
Bird on a Wire;138697012
Platoon;138530565
Nine Months;138510230
Big Momma's House 2;138245643
Let's Be Cops;138224951
America's Sweethearts;138191428
Far and Away;137783840
Zero Dark Thirty;137720716
Bridge to Terabithia;137587063
Escape Plan;137328301
Last Action Hero;137298489
The First Purge;136986202
Conspiracy Theory;136982834
Anaconda;136885767
The Best Exotic Marigold Hotel;136809228
The Godfather: Part III;136766062
Chao shi kong tong ju;136747068
The Three Musketeers;136714484
Remember the Titans;136706683
The Bounty Hunter;136310326
17 Again;136267476
Lost in Space;136159423
Saw 3D;136150434
The Jungle Book 2;135703599
Stardust;135560026
Jack Ryan: Shadow Recruit;135511030
Contagion;135458097
Babel;135330163
A Perfect World;135130999
Perfume: The Story of a Murderer;135039924
American Made;134866593
Wall Street: Money Never Sleeps;134748021
The Princess Diaries 2: Royal Engagement;134734481
Sense and Sensibility;134582776
Inspector Gadget;134403112
Last Vegas;134402450
Black Rain;134212055
Scent of a Woman;134095253
The Cat in the Hat;133960541
Gekijô-ban poketto monsutâ: Maboroshi no pokemon: Rugia bakutan;133949270
Annie;133821816
Hot Shots! Part Deux;133752825
Point Break;133718711
The Artist;133432856
Kaze tachinu;133409580
The Big Short;133346506
Astérix aux jeux olympiques;132686206
A Wrinkle in Time;132675864
V for Vendetta;132511035
A League of Their Own;132440069
1408;131998242
2 Guns;131940411
Save the Last Dance;131706809
Seven Years in Tibet;131457682
The House with a Clock in Its Walls;131457147
Blade;131183530
Bewitched;131162908
The School of Rock;131095614
Aliens;131060248
Boomerang;131052444
Wolf;131002597
Unknown;130786397
A Bad Moms Christmas;130560428
About a Boy;130549455
Cloud Atlas;130482868
You, Me and Dupree;130359438
Munich;130358911
Man on Fire;130293714
Jingle All the Way;129832389
An Officer and a Gentleman;129795554
Julie & Julia;129540499
Resident Evil: Apocalypse;129394835
Atonement;129266061
The Fighter;129190869
Cheaper by the Dozen 2;129181830
Mean Girls;128970716
Blade: Trinity;128905366
Space Cowboys;128884132
AVPR: Aliens vs Predator - Requiem;128883808
The Talented Mr. Ripley;128798265
Out of Africa;128499205
Failure to Launch;128406887
Pan;128388320
Step Brothers;128107564
A Perfect Murder;128038368
Blended;128034610
Everest;127990128
The Forbidden Kingdom;127980002
Forever Young;127956187
The Adjustment Bureau;127869379
The Heartbreak Kid;127766650
The Woman in Black;127730736
U571;127666415
First Knight;127600435
La marche de l'empereur;127392693
Predators;127233108
Myeongryang;127030590
Smokey and the Bandit;126737428
Chronicle;126636097
Law Abiding Citizen;126635256
Parenthood;126297830
L.A. Confidential;126216940
Sex Tape;126069509
This Is the End;126041322
Tang ren jie tan an;125842935
Mechanic: Resurrection;125729635
I Know What You Did Last Summer;125586134
Walking with Dinosaurs 3D;125561240
Ender's Game;125537191
Captain Underpants: The First Epic Movie;125506758
First Blood;125212904
Rocky III;125049125
Legally Blonde 2: Red, White & Blonde;124914842
Donnie Brasco;124909762
Goldfinger;124881062
The Family Man;124745083
Geukhanjikeop;124649829
Ride Along 2;124605297
Coraline;124596398
The Thomas Crown Affair;124305181
Ray;123971376
Good Morning, Vietnam;123922370
The Time Machine;123729176
The Queen;123384128
The Wedding Singer;123306987
Dragon Ball Super: Broly;123123525
The Lego Ninjago Movie;123081555
The Pirates! In an Adventure with Scientists!;123054041
2.0;123000000
Big Fish;122919055
The Theory of Everything;122873310
Volcano;122823468
Hide and Seek;122644820
Happy Death Day;122637878
Spirit: Stallion of the Cimarron;122563539
Magic Mike XXL;122513057
Nanny McPhee;122489822
Surrogates;122444772
Mousehunt;122417389
Poltergeist;122206280
Mortal Kombat;122195920
Prisoners;122126687
Invictus;122056899
Peter Pan;121975011
Executive Decision;121969216
Chibi;121843553
Deepwater Horizon;121790373
Bajrangi Bhaijaan;121748217
Starship Troopers;121214377
Pride & Prejudice;121147947
Instant Family;120556201
Eight Below;120455994
Lethal Weapon;120207127
Apocalypto;120175290
We Bought a Zoo;120081841
The Pianist;120072577
Rocky V;119946358
The Commuter;119942387
Intolerable Cruelty;119940815
Parental Guidance;119772232
Road Trip;119754278
Lost in Translation;119723856
Spy Kids 2: Island of Lost Dreams;119723358
Michael;119718203
Allied;119520023
Blazing Saddles;119500000
The Omen;119498909
Fried Green Tomatoes;119418501
On Golden Pond;119285432
Sahara;119240351
Beverly Hills Cop III;119208989
Unfaithful;119137784
The Shallows;119100758
Charlie Wilson's War;119000410
Message in a Bottle;118880016
The Purge: Election Year;118587880
Hua Pi 2;118550425
P Storm;118488582
Beethoven's 2nd;118243066
Wonder Park;118093484
Star Trek: Generations;118071125
The Saint;118063304
Why Him?;118034273
Disturbia;117760134
Blue Streak;117758500
Game Night;117679066
The Client;117615211
The Forgotten;117575636
A Knight's Tale;117487473
Hotel for Dogs;117283065
Dennis the Menace;117270765
Corpse Bride;117194701
Water for Elephants;117094902
Warm Bodies;116980662
Finding Neverland;116766556
The Siege;116672912
Romancing the Stone;116572238
Barnyard;116476887
Abraham Lincoln: Vampire Hunter;116471580
Sliver;116300000
Casino;116112375
Wu ming zhi bei;116014404
The Towering Inferno;116000000
Diamonds Are Forever;115819547
A Nightmare on Elm Street;115664037
The Notebook;115533700
Closer;115505027
The Chronicles of Riddick;115366752
Si ren ding zhi;115275892
DragonHeart;115267375
The Blues Brothers;115229890
The Karate Kid Part II;115103979
Get Shorty;115101622
Body of Lies;115097286
Xi you ji nu er guo;115084576
Snow Dogs;115035090
American Graffiti;115000000
Dear John;114977104
The Iron Lady;114943631
Pitch Perfect;114833360
The Lake House;114830111
Space Station 3D;114731495
Beijing yu shang: xi ya tu 2;114679097
Bride Wars;114663461
We Were Soldiers;114660784
Office Christmas Party;114501299
Freddy vs. Jason;114326122
Hope Springs;114281051
Step Up;114194847
Seventh Son;114178613
Anna and the King;113996937
Coyote Ugly;113916474
Saw V;113857533
Insomnia;113714830
The Score;113579918
Judge Dredd;113493481
Species;113374103
Striptease;113309743
The Nut Job;113307962
Final Destination 3;113270608
Rambo;113244290
The Dark Tower;113231078
Zhi wo men zhong jiang shi qu de qing chun;113211186
White Chicks;113086475
Changeling;113020256
Insidious: Chapter 3;112983889
The Rocky Horror Picture Show;112892319
Final Destination;112880294
Star Trek: Insurrection;112587658
Saving Mr. Banks;112544580
Cats & Dogs: The Revenge of Kitty Galore;112483764
Tooth Fairy;112462508
How to Be Single;112343513
Pet Sematary;112236672
Mary Shelley's Frankenstein;112006296
The Purge: Anarchy;111928365
Doctor Zhivago;111721910
Get Hard;111711453
Underworld: Evolution;111340801
Porky's;111289673
Fool's Gold;111231041
Zhi qu weihu shan;111228984
The Secret of My Succe$s;110996879
Astérix & Obélix: Mission Cléopâtre;110989615
Mission to Mars;110983407
Sea of Love;110879513
The Santa Clause 3: The Escape Clause;110768122
The Net;110627965
The Dukes of Hazzard;110603876
The Peacemaker;110463140
Free Birds;110387072
The Kid;110317580
Singwa hamkke: joewa beol;110290384
10 Cloverfield Lane;110216998
Moneyball;110206216
Padmaavat;110174843
The 5th Wave;109906372
Return to Never Land;109862682
The Man from U.N.C.L.E.;109845109
Star Trek IV: The Voyage Home;109713132
The Prestige;109676311
Da nao tian zhu;109593721
Treasure Planet;109578115
The Game;109423648
Sideways;109334629
The Boxtrolls;109285033
Billy Elliot;109280263
One Flew Over the Cuckoo's Nest;108981275
Transporter 3;108979549
Earth;108975160
The Reader;108901967
The Hours;108846072
Sanctum;108609310
Cinderella Man;108539911
Junior;108431355
Confessions of a Shopaholic;108333222
Meitantei Conan: Zero no Shikkônin;108207000
Superman II;108185706
Hidalgo;108103450
The Amityville Horror;108047131
Neighbors 2: Sorority Rising;108007109
Arthur et les Minimoys;107944236
The American President;107879496
Three Kings;107752036
Horrible Bosses 2;107670357
Paul Blart: Mall Cop 2;107588225
Ace Ventura: Pet Detective;107217396
Rising Sun;107198790
Shaft;107196498
ParaNorman;107139399
The Texas Chainsaw Massacre;107071655
Nell;106683817
Love Story;106397186
Race to Witch Mountain;106387141
The Whole Nine Yards;106371651
It's a Mad Mad Mad Mad World;106332858
Mr. Holland's Opus;106269971
Kramer vs. Kramer;106260000
Boonie Bears: Blast Into the Past;106238486
Ballerina;106055487
Shaun the Sheep Movie;106031284
Made of Honor;105962760
About Schmidt;105834556
First Man;105688629
Life as We Know It;105648706
Planet 51;105647102
Xin xi ju zhi wang;105414243
The Brothers Grimm;105316267
Hereafter;105246941
Sneakers;105232691
Gangster Squad;105200903
Along Came a Spider;105178561
Forgetting Sarah Marshall;105173115
Sisters;105011053
The Graduate;104945305
Made in America;104942695
Alien;104931801
The Campaign;104907746
Vacation;104884188
Training Day;104876233
Gukjesijang;104686292
The Hitchhiker's Guide to the Galaxy;104478416
The Tuxedo;104391623
Män som hatar kvinnor;104384415
Rang zi dan fei;104363012
Under Siege 2: Dark Territory;104324083
The Cell;104155843
Home on the Range;103951461
Snake Eyes;103891409
Ouija;103474010
Rugrats in Paris: The Movie - Rugrats II;103291131
Nine to Five;103290500
Birdman or (The Unexpected Virtue of Ignorance);103215094
Hon zin 2;103197501
She's All That;103166989
Night School;103104949
Saw;103096345
The Water Horse;103071443
Transcendence;103039258
Jimmy Neutron: Boy Genius;102992536
Jigsaw;102952562
Tian jiang xiong shi;102874068
The Cable Guy;102825796
Just Like Heaven;102821487
Love & Other Drugs;102820008
Chi bi: Jue zhan tian xia;102753950
Project X;102731865
Primal Fear;102616183
The Godfather: Part II;102600000
T-Rex: Back to the Cretaceous;102587381
Resident Evil;102441078
Zombieland;102391540
U.S. Marshals;102367405
Dawn of the Dead;102356381
The Wild;102338515
Butch Cassidy and the Sundance Kid;102308889
Mary Poppins;102272727
John Q;102244770
Ghosts of Girlfriends Past;102223269
Tie dao fei hu;102205175
Chappie;102069268
The Goodbye Girl;102000000
French Kiss;101982854
The Stepford Wives;101913194
Guess Who;101866030
The Devil Inside;101758490
Timecop;101646581
Pineapple Express;101624843
Littleman;101595121
Just Married;101564935
Miss Congeniality 2: Armed & Fabulous;101393569
Alexander and the Terrible, Horrible, No Good, Very Bad Day;101379287
Mars Attacks!;101371017
Heaven Is for Real;101332962
Stir Crazy;101300000
Bahubali: The Beginning;101281000
The Recruit;101191884
Joy;101134059
Kung fu;100912445
Courage Under Fire;100860818
Fight Club;100853753
My Bloody Valentine;100734718
Up Close & Personal;100688705
Ladder 49;100572044
Life;100541806
Tammy;100525432
Airport;100489151
PK;100370104
Tangshan da dizhen;100292829
Any Given Sunday;100230832
Little Miss Sunshine;100228847
Paul;100143262
Philomena;100129872
The Time Traveler's Wife;100098157
Where the Wild Things Are;100086793
Nim's Island;100076342
Don't Say a Word;100020092
Atomic Blonde;100014025
