Mel Gibson,Mhairi Calvey,Patrick McGoohan,James Robinson,Biography|Drama|History|War,8.4,210409945
David Silverman,Albert Brooks,Yeardley Smith,Marcia Wallace,Adventure|Animation|Comedy,7.4,527068851
M. Night Shyamalan,Bryce Dallas Howard,Judy Greer,William Hurt,Drama|Mystery|Romance|Thriller,6.5,256697520
Betty Thomas,Oliver Platt,Raven-Symoné,Peter Boyle,Comedy|Family|Fantasy,5.3,294456605
M. Night Shyamalan,Rory Culkin,Merritt Wever,Cherry Jones,Drama|Sci-Fi|Thriller,6.7,408247917
Andrew Adamson,Rupert Everett,Jennifer Saunders,Conrad Vernon,Adventure|Animation|Comedy|Family|Fantasy|Romance,7.2,920665658
John Lasseter,John Ratzenberger,Cheech Marin,George Carlin,Adventure|Animation|Comedy|Family|Sport,7.2,461981604
Garry Marshall,Julia Roberts,Christopher Meloni,Hector Elizondo,Comedy|Romance,5.5,309457509
Rob Cohen,Vin Diesel,Eve,Leila Arcieri,Action|Adventure|Thriller,5.8,277448382
Paul Tibbitt,Tim Conway,Billy West,Eddie Deezen,Adventure|Animation|Comedy|Family|Fantasy,6.0,323436538
Ron Howard,Lili Taylor,Delroy Lindo,Rene Russo,Crime|Thriller,6.6,309492681
Quentin Tarantino,Michael Fassbender,Brad Pitt,Christoph Waltz,Adventure|Drama|War,8.3,321455689
Steven Spielberg,Robin Williams,Julia Roberts,Bob Hoskins,Adventure|Comedy|Family|Fantasy,6.7,300854823
Brett Ratner,Dwayne Johnson,Rufus Sewell,Ingrid Bolsø Berdal,Action|Adventure,6.0,244819862
Renny Harlin,Bruce Willis,John Amos,Franco Nero,Action|Thriller,7.1,239540947
Clark Johnson,Jeremy Renner,Josh Charles,LL Cool J,Action|Adventure|Crime|Thriller,6.0,207725639
Cameron Crowe,Tom Cruise,Ivana Milicevic,Noah Taylor,Fantasy|Mystery|Romance|Sci-Fi|Thriller,6.9,203388341
Paul W.S. Anderson,Sanaa Lathan,Colin Salmon,Raoul Bova,Action|Horror|Sci-Fi|Thriller,5.6,171251996
Betty Thomas,Amy Poehler,Bridgit Mendler,Jesse McCartney,Animation|Comedy|Family|Fantasy|Music,4.5,443139853
Randall Wallace,Jon Hamm,Marc Blucas,Chris Klein,Action|Drama|History|War,7.1,114660784
Antoine Fuqua,Gerard Butler,Morgan Freeman,Radha Mitchell,Action|Thriller,6.5,161025640
Jonathan Frakes,LeVar Burton,Jonathan Frakes,Michael Dorn,Action|Adventure|Sci-Fi|Thriller,6.4,112587658
Jonathan Liebesman,Noel Fisher,Jim Parrack,Ramon Rodriguez,Action|Sci-Fi,5.8,211819354
Tim Burton,Steve Buscemi,Alison Lohman,Albert Finney,Adventure|Drama|Fantasy,8.0,122919055
Mike Nichols,David Hyde Pierce,Peter Gerety,Ron Rifkin,Drama|Horror|Romance|Thriller,6.2,131002597
Steven Spielberg,Jeremy Irvine,Benedict Cumberbatch,Eddie Marsan,Drama|War,7.2,177584879
George Clooney,Bill Murray,Matt Damon,Bob Balaban,Drama|War,6.1,154984035
Oliver Stone,Frank Langella,Austin Pendleton,John Buffalo Mailer,Drama,6.3,134748021
Gary Shore,Dominic Cooper,Sarah Gadon,Zach McGowan,Action|Drama|Fantasy|Horror|War,6.3,217124280
Edward Zwick,Denzel Washington,Bruce Willis,Mark Valley,Action|Thriller,6.3,116672912
Matthew Vaughn,Henry Cavill,David Kelly,Nathaniel Parker,Adventure|Family|Fantasy|Romance,7.7,135560026
Jean-Jacques Annaud,Brad Pitt,Mako,Victor Wong,Adventure|Biography|Drama|History|War,7.0,131457682
Mikael Håfström,Sylvester Stallone,50 Cent,Matt Gerald,Action|Crime|Mystery|Sci-Fi|Thriller,6.7,137328301
Phil Alden Robinson,Morgan Freeman,Bruce McGill,Philip Baker Hall,Action|Drama|Thriller,6.4,193921372
David Slade,Robert Pattinson,Kristen Stewart,Anna Kendrick,Adventure|Drama|Fantasy|Romance,4.9,698491347
Frank Oz,Robert De Niro,Marlon Brando,Gary Farmer,Crime|Drama|Thriller,6.8,113579918
Pierre Coffin,Steve Carell,Miranda Cosgrove,Jack McBrayer,Animation|Comedy|Family,7.7,543113985
Seth MacFarlane,Liam Neeson,Morgan Freeman,Seth MacFarlane,Comedy,6.4,216691733
Ridley Scott,Leonardo DiCaprio,Simon McBurney,Michael Gaston,Action|Drama|Thriller,7.1,115097286
Timur Bekmambetov,Rufus Sewell,Dominic Cooper,Benjamin Walker,Action|Fantasy|Horror,5.9,116471580
Jon Amiel,Will Patton,Kevin McNally,Maury Chaykin,Action|Crime|Romance|Thriller,6.2,212404396
Rob Bowman,Martin Landau,Mitch Pileggi,Jeffrey DeMunn,Drama|Mystery|Sci-Fi|Thriller,7.0,189198313
Steven Spielberg,Tom Hanks,Vin Diesel,Matt Damon,Action|Drama|War,8.6,481840909
Scott Waugh,Rami Malek,Dominic Cooper,Ramon Rodriguez,Action|Crime|Drama|Thriller,6.5,203277636
Nancy Meyers,Judy Greer,Lisa Edelstein,Loretta Devine,Comedy|Fantasy|Romance,6.4,374111707
Chris Wedge,Goran Visnjic,Stephen Root,Denis Leary,Adventure|Animation|Comedy|Family,7.6,383259213
Steven Spielberg,Joseph Gordon-Levitt,Hal Holbrook,Bruce McGill,Biography|Drama|History|War,7.4,275293450
Lana Wachowski,Keanu Reeves,Marcus Chong,Gloria Foster,Action|Sci-Fi,8.7,463517383
Ron Howard,Tom Hanks,Miko Hughes,Kathleen Quinlan,Adventure|Drama|History,7.6,355237933
Paul Verhoeven,Ronny Cox,Rachel Ticotin,Marshall Bell,Action|Sci-Fi,7.5,198467168
Michael Lembeck,Judge Reinhold,Aisha Tyler,Eric Lloyd,Comedy|Family|Fantasy,5.5,172842355
Nora Ephron,Tom Hanks,Jean Stapleton,Dave Chappelle,Comedy|Drama|Romance,6.5,250821495
Adam McKay,Will Ferrell,Adam Scott,Andrea Savage,Comedy,6.9,128107564
Martin Campbell,Anthony Hopkins,Tony Amendola,Stuart Wilson,Action|Adventure|Comedy|Romance|Thriller|Western,6.7,250288523
Todd Phillips,Robert Downey Jr.,RZA,Matt Walsh,Comedy|Drama,6.6,211780824
Angelina Jolie Pitt,Finn Wittrock,Jack O'Connell,Alex Russell,Biography|Drama|Sport|War,7.2,163278357
Clint Eastwood,Clint Eastwood,Courtney B. Vance,William Devane,Action|Adventure|Thriller,6.4,128884132
Renny Harlin,Sylvester Stallone,Leon,Janine Turner,Action|Adventure|Thriller,6.4,255000211
John Woo,Delroy Lindo,Samantha Mathis,Bob Gunton,Action|Crime|Thriller,6.0,150270147
Jon Turteltaub,Bruce Willis,Lily Tomlin,Daniel von Bargen,Comedy|Family|Fantasy,6.1,110317580
Oliver Stone,Nicolas Cage,Jay Hernandez,Armando Riesco,Drama|History|Thriller,6.0,162970240
Mike Newell,Julia Roberts,Kirsten Dunst,Marian Seldes,Drama,6.4,141337989
Larry Charles,Sayed Badreya,Aasif Mandvi,Horatio Sanz,Comedy|Romance,6.4,179379532
Stanley Kubrick,Tom Cruise,Vinessa Shaw,Sydney Pollack,Drama|Mystery|Thriller,7.3,162091208
Will Gluck,Quvenzhané Wallis,Dorian Missick,David Zayas,Comedy|Drama|Family|Musical,5.2,133821816
Glenn Ficarra,Will Smith,Adrian Martinez,Gerald McRaney,Comedy|Crime|Drama|Romance,6.6,159062963
McG,Tom Hardy,Abigail Spencer,Warren Christie,Action|Comedy|Romance,6.3,156491279
David S. Goyer,Ryan Reynolds,Natasha Lyonne,John Michael Higgins,Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller,5.9,128905366
Paul W.S. Anderson,Milla Jovovich,Boris Kodjoe,Bingbing Li,Action|Horror|Sci-Fi|Thriller,5.4,240159255
David Fincher,Brad Pitt,Meat Loaf,Eugenie Bondurant,Drama,8.8,100853753
Baltasar Kormákur,Michael Kelly,Martin Henderson,Tom Goodman-Hill,Adventure|Biography|Drama|History|Sport|Thriller,7.1,127990128
Tom Tykwer,Michael Smiley,David Calder,Simon Chandler,Crime|Drama|Fantasy,7.5,135039924
Jay Roach,Verne Troyer,Josh Zuckerman,Robert Wagner,Action|Comedy|Crime,6.2,296633907
Steven Spielberg,Wayne Knight,Ariana Richards,Bob Peck,Adventure|Sci-Fi|Thriller,8.1,1029153882
Phillip Noyce,Harrison Ford,Dean Jones,Raymond Cruz,Action|Crime|Drama|Thriller,6.9,215887717
Keenen Ivory Wayans,Chazz Palminteri,Brittany Daniel,John Witherspoon,Comedy|Crime,4.3,101595121
Rob Reiner,Shawna Waldron,Samantha Mathis,Wendie Malick,Comedy|Drama|Romance,6.8,107879496
Quentin Tarantino,Craig Stark,Jennifer Jason Leigh,Zoë Bell,Crime|Drama|Mystery|Thriller|Western,7.9,155760117
Josh Gordon,Will Ferrell,Amy Poehler,Jon Heder,Comedy|Sport,6.3,145708642
Tim Hill,Gary Cole,Elizabeth Perkins,Chelsea Handler,Adventure|Animation|Comedy|Family|Fantasy,5.5,183822562
Zack Snyder,Gerard Butler,Michael Fassbender,Vincent Regan,Action|Drama|Fantasy|War,7.7,456068181
Jay Roach,Robert De Niro,Blythe Danner,Teri Polo,Comedy|Romance,6.3,516533043
David Frankel,Eric Dane,Kathleen Turner,Haley Bennett,Comedy|Drama|Family,7.1,242717113
Frank Darabont,Tom Hanks,Jeffrey DeMunn,Michael Jeter,Crime|Drama|Fantasy|Mystery,8.5,286801374
Walt Becker,Jill Hennessy,Tichina Arnold,Drew Sidora,Action|Adventure|Comedy,5.9,253625427
Mark Dindal,Catherine O'Hara,Fred Willard,Amy Sedaris,Adventure|Animation|Comedy|Family|Sci-Fi,5.8,314432665
David Fincher,Patrick Fugit,Sela Ward,Emily Ratajkowski,Crime|Drama|Mystery|Thriller,8.1,369330363
Doug Liman,Matt Damon,Josh Hamilton,Nicky Naudé,Action|Mystery|Thriller,7.9,214034224
Martin Campbell,Izabella Scorupco,Joe Don Baker,Tchéky Karyo,Action|Adventure|Thriller,7.2,348895621
Simon West,Daniel von Bargen,Timothy Hutton,Clarence Williams III,Drama|Mystery|Thriller,6.3,149705852
Peter Weir,Natascha McElhone,Noah Emmerich,Peter Krause,Comedy|Drama|Sci-Fi,8.1,264118201
Brenda Chapman,Martin Short,Aria Noelle Curzon,Eden Riegel,Adventure|Animation|Biography|Drama|Family|Fantasy|Musical,7.0,218613188
Steve Carr,Anjelica Huston,Lisa Edelstein,Jeff Garlin,Comedy|Family,5.5,164433867
Baltasar Kormákur,Denzel Washington,Patrick Fischler,Fred Ward,Action|Comedy|Crime|Drama|Thriller,6.7,131940411
Lawrence Guterman,Carol Ann Susi,Elizabeth Perkins,Miriam Margolyes,Action|Comedy|Family|Fantasy,5.2,200687492
F. Gary Gray,Jason Statham,Charlize Theron,Jimmy Shubert,Action|Crime|Thriller,7.0,175810474
Marc Lawrence,Dorian Missick,Alicia Witt,Dana Ivey,Comedy|Romance,6.1,199043242
Eric Darnell,Sylvester Stallone,Woody Allen,Anne Bancroft,Adventure|Animation|Comedy|Family,6.6,171757863
Peter Billingsley,Jon Favreau,Kristin Davis,Tasha Smith,Comedy,5.5,172438246
Tony Scott,Tom Cruise,Robert Duvall,Randy Quaid,Action|Drama|Sport,5.9,157920733
Adam Shankman,Taylor Lautner,Tom Welling,Alyson Stoner,Adventure|Comedy|Family,5.4,129181830
Ryan Murphy,James Franco,Julia Roberts,Billy Crudup,Drama|Romance,5.7,204594016
Brett Ratner,Nicolas Cage,Don Cheadle,Amber Valletta,Comedy|Drama|Fantasy|Romance,6.7,124745083
Robert Schwentke,Bruce Willis,Morgan Freeman,Jaqueline Fleming,Action|Comedy|Crime|Thriller,7.1,199006387
Oliver Stone,Al Pacino,Dennis Quaid,LL Cool J,Drama|Sport,6.8,100230832
Robert Redford,Scarlett Johansson,Kristin Scott Thomas,Jessalyn Gilsig,Drama|Romance|Western,6.5,186883563
Michael Mann,Tom Cruise,Jada Pinkett Smith,Debi Mazar,Crime|Drama|Thriller,7.6,217663246
Chuck Russell,Dwayne Johnson,Roger Rees,Bernard Hill,Action|Adventure|Fantasy|Thriller,5.5,164996077
Jay Russell,Billy Burke,Jay Hernandez,Jacinda Barrett,Action|Drama|Thriller,6.5,100572044
Christopher McQuarrie,Tom Cruise,Robert Duvall,David Oyelowo,Action|Crime|Mystery|Thriller,7.0,218340595
Renny Harlin,LL Cool J,Michael Rapaport,Saffron Burrows,Action|Sci-Fi|Thriller,5.8,164648142
Kenny Ortega,Misha Gabriel Hamilton,Mekia Cox,Judith Hill,Documentary|Music,7.3,261183588
Steven Soderbergh,Matt Damon,Monique Gabriela Curnen,Griffin Kane,Drama|Thriller,6.6,135458097
Henry Selick,Jennifer Saunders,Dawn French,John Hodgman,Animation|Family|Fantasy,7.7,124596398
M. Night Shyamalan,Zooey Deschanel,Alan Ruck,Kristen Connolly,Sci-Fi|Thriller,5.0,163403799
Tony Scott,Denzel Washington,Radha Mitchell,Giancarlo Giannini,Action|Crime|Drama|Thriller,7.7,130293714
Todd Phillips,Snoop Dogg,Carmen Electra,Fred Williamson,Comedy|Crime,6.1,170268750
Brian Levant,Jim Belushi,Harvey Korman,Jake Lloyd,Comedy|Family,5.4,129832389
Chris Butler,Anna Kendrick,Kodi Smit-McPhee,Elaine Stritch,Adventure|Animation|Comedy|Family|Fantasy,7.0,107139399
Michael Caton-Jones,J.K. Simmons,Bruce Willis,Sophie Okonedo,Action|Adventure|Crime|Thriller,6.3,159330280
Jon Avnet,Joe Mantegna,Stockard Channing,Raymond Cruz,Drama|Romance,6.1,100688705
Kevin Donovan,Romany Malco,Debi Mazar,Ritchie Coster,Action|Comedy|Sci-Fi,5.3,104391623
Geoff Murphy,Peter Greene,Brenda Bakke,Patrick Kilpatrick,Action|Thriller,5.4,104324083
Kenneth Branagh,Colm Feore,Nonso Anozie,Gemma Chan,Action|Drama|Thriller,6.2,135511030
David O. Russell,Jennifer Lawrence,Robert De Niro,Bradley Cooper,Biography|Comedy|Drama,6.6,101134059
Babak Najafi,Gerard Butler,Radha Mitchell,Julian Kostov,Action|Crime|Drama|Thriller,5.9,205754447
Jean-Pierre Jeunet,Gary Dourdan,Michael Wincott,Raymond Cruz,Action|Horror|Sci-Fi,6.3,161376068
Graham Annable,Isaac Hempstead Wright,Dee Bradley Baker,Tracy Morgan,Adventure|Animation|Comedy|Family|Fantasy,6.8,109285033
Phil Lord,Morgan Freeman,Will Ferrell,Alison Brie,Action|Adventure|Animation|Comedy|Family|Fantasy,7.8,464160692
Ruben Fleischer,Ryan Gosling,Brandon Molale,Wade Williams,Action|Crime|Drama|Thriller,6.7,105200903
Clint Eastwood,Matt Damon,Morgan Freeman,Leleti Khumalo,Biography|Drama|History|Sport,7.4,122056899
Jorge Blanco,Dwayne Johnson,Gary Oldman,James Corden,Adventure|Animation|Comedy|Family|Sci-Fi,6.1,105647102
Joel Coen,Cedric the Entertainer,Paul Adelstein,Julia Duffy,Comedy|Crime|Romance,6.3,119940815
Joss Whedon,Chris Hemsworth,Robert Downey Jr.,Scarlett Johansson,Action|Adventure|Sci-Fi,8.1,1519557910
Pou-Soi Cheang,Li Gong,Aaron Kwok,Eddie Peng,Action|Adventure|Fantasy,6.0,193677158
Tim Miller,Ryan Reynolds,Ed Skrein,Stefan Kapicic,Action|Adventure|Comedy|Romance|Sci-Fi,8.1,783112979
Clint Eastwood,Bradley Cooper,Leonard Roberts,Keir O'Donnell,Action|Biography|Drama|History|Thriller|War,7.3,547426372
Rob Letterman,Odeya Rush,Dylan Minnette,Ken Marino,Adventure|Comedy|Family|Fantasy|Horror,6.4,150170815
Mark Waters,Jon Heder,Ivana Milicevic,Willie Garson,Comedy|Fantasy|Romance,6.7,102821487
Peter MacDonald,Sylvester Stallone,Kurtwood Smith,Richard Crenna,Action|Adventure|Thriller|War,5.7,189015611
Paul W.S. Anderson,Milla Jovovich,Boris Kodjoe,Shawn Roberts,Action|Adventure|Horror|Sci-Fi,5.9,296221663
Taylor Hackford,Keanu Reeves,Al Pacino,Charlize Theron,Drama|Mystery|Thriller,7.5,152944660
Rob Cohen,Dennis Quaid,Brian Thompson,Terry O'Neill,Action|Adventure|Fantasy,6.4,115267375
Mark Neveldine,Nicolas Cage,Spencer Wilding,Christopher Lambert,Action|Fantasy|Thriller,4.3,149274002
Adam Shankman,Vin Diesel,Brad Garrett,Tate Donovan,Action|Comedy|Drama|Family|Thriller,5.5,198636868
Robert Zemeckis,Tom Hanks,Siobhan Fallon Hogan,Sam Anderson,Comedy|Drama,8.8,677386686
Tim Hill,Jesse McCartney,Beth Riesgraf,Matthew Gray Gubler,Animation|Comedy|Family|Fantasy|Music,5.2,361336633
Jay Roach,Robert De Niro,Blythe Danner,Teri Polo,Comedy,7.0,330444045
Mike Gabriel,Christian Bale,Frank Welker,Irene Bedard,Adventure|Animation|Drama|Family|History|Musical|Romance,6.6,346079773
Richard Donner,Marlon Brando,Margot Kidder,Ned Beatty,Action|Adventure|Drama|Romance|Sci-Fi,7.3,300218018
Tom Shadyac,Jada Pinkett Smith,James Coburn,Dave Chappelle,Comedy|Romance|Sci-Fi,5.6,273961019
Andy Tennant,Will Smith,Michael Rapaport,Kevin Sussman,Comedy|Romance,6.6,368100420
Sam Weisman,Brendan Fraser,Abraham Benrubi,Holland Taylor,Action|Adventure|Comedy|Family|Romance,5.4,174463257
Jesse Dylan,Alyson Hannigan,Thomas Ian Nicholas,Fred Willard,Comedy|Romance,6.3,231002553
Paul Greengrass,Tom Hanks,Chris Mulkey,Michael Chernus,Biography|Drama|Thriller,7.9,217800897
Shawn Levy,Mila Kunis,James Franco,Steve Carell,Comedy|Crime|Romance|Thriller,6.3,152263880
Brad Silberling,Eric Idle,Fred Rogers,Cathy Moriarty,Comedy|Family|Fantasy,6.0,287928194
Antoine Fuqua,Denzel Washington,Chloë Grace Moretz,James Wilcox,Action|Crime|Thriller,7.2,192330738
Wayne Wang,Bob Hoskins,Frances Conroy,Natasha Richardson,Comedy|Drama|Romance,5.1,154906693
Tony Scott,Denzel Washington,Viggo Mortensen,Ricky Schroder,Action|Drama|Thriller|War,7.3,157387195
Gabriele Muccino,Will Smith,Kurt Fuller,James Karen,Biography|Drama,8.0,305129627
Robert Schwentke,Erika Christensen,Michael Irby,Haley Ramm,Drama|Mystery|Thriller,6.2,223387299
Barry Levinson,Demi Moore,Dylan Baker,Roma Maffia,Drama|Thriller,6.0,214015089
Brad Silberling,Nicolas Cage,Andre Braugher,Colm Feore,Drama|Fantasy|Romance,6.7,198685114
Quentin Tarantino,David Carradine,Vivica A. Fox,Chiaki Kuriyama,Action,8.1,180949045
Quentin Tarantino,Vivica A. Fox,Michael Parks,Michael Bowen,Action|Crime|Drama|Thriller,8.0,152159461
Robert Zemeckis,Bruce Willis,Meryl Streep,Isabella Rossellini,Comedy|Fantasy|Horror,6.4,149022650
Stuart Baird,Oliver Platt,Joe Morton,J.T. Walsh,Action|Adventure|Thriller,6.4,121969216
Mark Waters,Madeline Carroll,Ophelia Lovibond,Philip Baker Hall,Comedy|Family|Fantasy,6.0,187361654
Rob Minkoff,Jet Li,Thomas McDonell,Michael Angarano,Action|Adventure|Fantasy,6.6,127980002
Jimmy Hayward,Amy Poehler,Carlos Ponce,Dan Fogler,Adventure|Animation|Comedy|Family,5.9,110387072
Alan Parker,Andrea Corr,Jimmy Nail,Peter Polycarpou,Biography|Drama|History|Musical,6.3,141047179
Paul King,Julie Walters,Matt Lucas,Sally Hawkins,Animation|Comedy|Family|Fantasy,7.2,259541430
Clint Eastwood,Angelina Jolie Pitt,Michael Kelly,Colm Feore,Crime|Drama|Mystery|Thriller,7.8,113020256
Joel Schumacher,Gerard Butler,Minnie Driver,Miranda Richardson,Drama|Musical|Romance|Thriller,7.4,154648887
Guillermo del Toro,Norman Reedus,Thomas Kretschmann,Tony Curran,Action|Horror|Sci-Fi|Thriller,6.7,155010032
Gabriele Muccino,Will Smith,Rosario Dawson,Madison Pettis,Drama|Romance,7.7,168168201
Francis Ford Coppola,Al Pacino,Joe Mantegna,Bridget Fonda,Crime|Drama,7.6,136766062
Richard Lester,Margot Kidder,Ned Beatty,Jackie Cooper,Action|Adventure|Romance|Sci-Fi,6.8,108185706
John Singleton,Christian Bale,Vanessa Williams,Daniel von Bargen,Action|Crime|Thriller,5.9,107196498
Don Bluth,Kirsten Dunst,Kelsey Grammer,Bernadette Peters,Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance,7.1,139804348
Baz Luhrmann,Jim Broadbent,Kylie Minogue,Richard Roxburgh,Drama|Musical|Romance,7.6,177677823
F. Gary Gray,Gerard Butler,Leslie Bibb,Michael Kelly,Crime|Drama|Thriller,7.4,126635256
Steven Spielberg,Leonardo DiCaprio,Tom Hanks,Jennifer Garner,Biography|Crime|Drama,8.0,352114312
Kathryn Bigelow,Jennifer Ehle,Harold Perrineau,Parker Sawyers,Drama|History|Thriller,7.4,137720716
Peyton Reed,Jon Favreau,John Michael Higgins,Ann-Margret,Comedy|Drama|Romance,5.8,204963084
Phyllida Lloyd,Colin Firth,Meryl Streep,Julie Walters,Comedy|Family|Musical|Romance,6.3,609841637
Garry Marshall,Bradley Cooper,Taylor Lautner,Anne Hathaway,Comedy|Romance,5.7,216485654
Jay Chandrasekhar,Alice Greczyn,Jessica Simpson,Michael Weston,Action|Adventure|Comedy,5.1,110603876
Martin Scorsese,Robert De Niro,Don Rickles,Kevin Pollak,Biography|Crime|Drama,8.2,116112375
Steve Oedekerk,Rob Paulsen,Wanda Sykes,Maurice LaMarche,Animation|Comedy|Family,5.6,116476887
Chris Weitz,Robert Pattinson,Kristen Stewart,Taylor Lautner,Adventure|Drama|Fantasy|Romance,4.6,709831962
Andrew Adamson,Kathleen Freeman,Chris Miller,Bobby Block,Adventure|Animation|Comedy|Family|Fantasy,7.9,484409218
George Nolfi,Matt Damon,Michael Kelly,Jon Stewart,Romance|Sci-Fi|Thriller,7.1,127869379
Kevin Reynolds,Alan Rickman,Morgan Freeman,Michael Wincott,Action|Adventure|Drama|Romance,6.9,390493908
Cameron Crowe,Tom Cruise,Kelly Preston,Bonnie Hunt,Comedy|Drama|Romance|Sport,7.3,273552592
Seth MacFarlane,Mila Kunis,Seth MacFarlane,Tom Skerritt,Comedy|Fantasy,7.0,549523447
James L. Brooks,Lupe Ontiveros,Yeardley Smith,Shirley Knight,Comedy|Drama|Romance,7.7,314178011
Tom Shadyac,Robin Williams,Philip Seymour Hoffman,Monica Potter,Biography|Comedy|Drama|Romance,6.7,202292902
Adam McKay,Harrison Ford,Will Ferrell,Steve Carell,Comedy,6.3,173649015
Steven Brill,Steve Buscemi,Adam Sandler,Peter Gallagher,Comedy|Romance,5.8,171269535
J.J. Abrams,Joel Courtney,AJ Michalka,Zach Mills,Mystery|Sci-Fi|Thriller,7.1,260095987
Steven Soderbergh,Julia Roberts,Albert Finney,Conchata Ferrell,Biography|Drama,7.3,256271286
Donald Petrie,Matthew McConaughey,Adam Goldberg,Thomas Lennon,Comedy|Romance,6.4,177085826
Phil Lord,Channing Tatum,Craig Roberts,Amber Stevens West,Action|Comedy|Crime,7.1,331333876
Neil Jordan,Brad Pitt,Tom Cruise,Kirsten Dunst,Drama|Fantasy|Horror,7.6,223664608
Peyton Reed,Bradley Cooper,Zooey Deschanel,Danny Masterson,Comedy|Romance,6.8,223213390
Rawson Marshall Thurber,Dwayne Johnson,Thomas Kretschmann,Megan Park,Action|Comedy|Crime,6.6,216972543
Chris Columbus,Julia Roberts,Liam Aiken,Herbert Russell,Comedy|Drama,6.7,159710793
Sean Anders,Will Ferrell,Linda Cardellini,Mark L. Young,Comedy|Family,6.1,240360392
Rob Marshall,Johnny Depp,Meryl Streep,Anna Kendrick,Adventure|Comedy|Drama|Fantasy|Musical,6.0,213116401
Spike Lee,Denzel Washington,James Ransone,Peter Gerety,Crime|Drama|Mystery|Thriller,7.6,184376254
Brian Helgeland,Bill Duke,Deborah Kara Unger,William Devane,Action|Crime|Drama|Thriller,7.1,161626121
Frank Marshall,Dylan Walsh,Joe Don Baker,Grant Heslov,Action|Adventure|Mystery|Sci-Fi,5.0,152022101
Cameron Crowe,Scarlett Johansson,Matt Damon,Stephanie Szostak,Comedy|Drama|Family,7.1,120081841
Alex Proyas,Nicolas Cage,Ben Mendelsohn,Chandler Canterbury,Drama|Mystery|Sci-Fi|Thriller,6.2,183593586
Tom Dey,Bradley Cooper,Matthew McConaughey,Zooey Deschanel,Comedy|Romance,5.6,128406887
Hideo Nakata,Naomi Watts,Gary Cole,Sissy Spacek,Horror|Mystery,5.4,161451538
Peter Hewitt,Bill Murray,Mark Christopher Lawrence,Michael Monks,Animation|Comedy|Family|Fantasy,5.0,200804534
Bennett Miller,Philip Seymour Hoffman,Robin Wright,Brad Pitt,Biography|Drama|Sport,7.6,110206216
Wolfgang Petersen,Kevin Spacey,Morgan Freeman,Rene Russo,Action|Drama|Thriller,6.6,189859560
Jaume Collet-Serra,Liam Neeson,Nate Parker,Scoot McNairy,Action|Mystery|Thriller,7.0,199168600
Andy Fickman,Dwayne Johnson,Billy Brown,Tom Everett Scott,Action|Adventure|Family|Fantasy|Sci-Fi|Thriller,5.7,106387141
James McTeigue,Natalie Portman,Eddie Marsan,Rupert Graves,Action|Drama|Thriller,8.2,132511035
Angela Robinson,Scoot McNairy,Thomas Lennon,Cheryl Hines,Adventure|Comedy|Family|Fantasy|Romance|Sport,4.7,144146816
Gary Fleder,Oliver Platt,Jennifer Esposito,Conrad Goode,Crime|Drama|Mystery|Thriller,6.3,100020092
Tommy Wirkola,Jeremy Renner,Derek Mears,Ingrid Bolsø Berdal,Action|Fantasy|Horror,6.1,225703475
Adrian Lyne,Olivier Martinez,Erik Per Sullivan,Chad Lowe,Drama|Thriller,6.7,119137784
D.J. Caruso,Alex Pettyfer,Emily Wickersham,Reuben Langdon,Action|Adventure|Sci-Fi|Thriller,6.1,149878437
David Fincher,Deborah Kara Unger,Armin Mueller-Stahl,Charles Martinet,Drama|Mystery|Thriller,7.8,109423648
Jon Hurwitz,Alyson Hannigan,Dania Ramirez,Natasha Lyonne,Comedy,6.7,235544182
Steven Quale,Matt Walsh,Alycia Debnam-Carey,Scott Lawrence,Action|Thriller,5.8,161702194
John Landis,Louis Lombardi,Jon Tenney,Gilbert R. Hill,Action|Comedy|Crime|Thriller,5.5,119208989
Mimi Leder,Armin Mueller-Stahl,Holt McCallany,Marcel Iures,Action|Thriller,5.9,110463140
Alexander Witt,Milla Jovovich,Thomas Kretschmann,Mike Epps,Action|Horror|Sci-Fi|Thriller,6.2,129394835
Beeban Kidron,Colin Firth,Jim Broadbent,Celia Imrie,Comedy|Drama|Romance,5.9,262520724
Danny Boyle,Leonardo DiCaprio,Virginie Ledoyen,Peter Youngblood Hills,Adventure|Drama|Thriller,6.6,144056873
Andrew Bergman,Demi Moore,Rumer Willis,Paul Guilfoyle,Comedy|Crime|Drama|Thriller,4.3,113309743
Clint Eastwood,Matt Damon,Jay Mohr,Cécile De France,Drama|Fantasy,6.5,105246941
Steven Soderbergh,Michael O'Neill,Jacob Vargas,James Lew,Crime|Drama|Thriller,7.6,207515725
Steven Spielberg,Harrison Ford,Julian Glover,Alison Doody,Action|Adventure|Fantasy,8.3,474171806
Neill Blomkamp,Hugh Jackman,Sharlto Copley,Jose Pablo Cantillo,Action|Crime|Drama|Sci-Fi|Thriller,6.9,102069268
Phillip Noyce,Denzel Washington,Angelina Jolie Pitt,Leland Orser,Crime|Drama|Mystery|Thriller,6.7,151493655
David Fincher,Kristen Stewart,Dwight Yoakam,Mel Rodriguez,Crime|Drama|Thriller,6.8,196397415
David O. Russell,Judy Greer,Jamie Kennedy,Mykelti Williamson,Action|Adventure|Comedy|Drama|War,7.1,107752036
