1000 417 1000 1000 254 6.2
703 151 1001 1001 74 5.9
1002 1002 950 1002 0 5.9
215 283 1003 1003 0 6.5
664 664 721 1004 0 6.4
311 25 551 129 0 6.5
1006 35 1006 1006 0 5.7
4 1007 1007 1007 26 7.5
88 45 1003 1008 0 8.0
1009 79 721 837 7 7.3
393 96 1010 1010 0 6.7
867 11 26 142 254 7.5
813 544 1012 132 0 5.4
958 28 44 391 0 6.6
1014 493 25 1014 254 7.7
1015 45 40 835 0 5.8
332 1016 1016 1016 7 6.4
1017 127 328 6 7 5.6
1018 25 1018 608 26 6.0
1019 796 293 1019 254 6.2
1020 41 1020 826 7 5.9
84 61 282 226 26 5.1
75 25 146 613 257 6.8
4 1023 194 1023 0 7.0
292 1024 1024 133 0 6.0
872 528 276 352 254 5.1
831 93 193 602 0 5.8
1027 1027 1027 1027 26 6.2
1028 122 252 245 74 6.4
359 332 201 226 74 4.8
1030 66 1030 1030 74 4.9
540 29 352 79 74 5.6
1032 104 738 453 0 5.5
614 598 1033 1033 0 3.7
1034 45 72 67 0 5.9
4 286 640 1000 26 8.5
350 884 1036 1036 0 6.3
1037 103 494 1037 74 7.4
254 112 1038 1038 254 7.6
54 54 147 1039 0 8.3
145 56 1040 1040 26 6.6
229 34 82 476 0 6.9
192 290 82 1042 254 6.7
101 81 1043 1043 254 6.8
1044 1044 1044 1044 532 4.6
761 29 319 1045 0 7.1
405 3 1046 1046 254 6.4
552 1047 1047 1047 7 6.4
805 11 40 198 26 7.4
234 34 675 1049 74 6.4
771 72 685 1050 74 6.0
895 104 414 1051 254 6.5
234 3 193 1052 7 7.8
1053 28 220 1053 0 6.0
254 32 519 1054 254 7.0
359 138 119 1055 74 6.0
1056 1056 1056 1056 26 7.8
281 1057 281 874 0 6.1
215 306 1058 358 254 6.8
1059 334 1059 1059 257 6.4
1060 299 119 845 0 7.7
1061 1061 1061 1061 26 8.1
1062 427 583 924 7 4.5
1063 254 1063 1063 26 5.8
1064 254 350 107 74 6.3
955 254 68 375 74 5.7
3 411 677 1066 26 7.2
600 600 198 600 0 7.6
865 65 1068 1068 0 4.7
158 290 183 216 0 6.6
74 677 1070 1070 74 6.8
1071 501 1071 1071 257 7.3
1072 626 324 1072 26 2.7
749 518 708 749 74 4.8
1053 28 1074 198 0 6.3
1075 1075 1075 1075 74 5.5
775 1076 1076 1076 0 6.2
472 103 72 1077 0 5.8
584 33 572 584 74 5.7
387 290 254 158 254 6.5
217 1049 312 1080 254 6.7
703 66 1081 35 7 7.4
192 54 5 1082 0 6.9
547 257 1083 752 74 5.5
1084 34 51 815 254 8.1
546 290 180 891 254 7.7
157 9 1086 1086 7 7.3
701 675 517 182 74 5.2
106 692 1088 1088 7 7.1
520 380 1089 306 0 7.1
1090 62 189 1090 26 7.2
1091 377 1091 1091 26 6.5
1092 334 1092 1092 0 4.6
743 1059 1093 1093 74 5.6
1037 61 28 1094 74 7.7
41 11 1095 43 7 7.2
463 1 101 1096 532 6.8
1092 299 1097 1097 0 5.4
557 177 583 166 74 6.3
1099 1099 1099 1001 74 7.2
844 103 201 282 74 5.6
1101 328 56 938 7 6.8
1102 978 1102 916 74 4.3
1103 332 985 1103 0 6.3
271 369 371 1104 74 6.5
849 360 725 718 7 6.4
910 410 36 1106 0 6.3
329 122 1107 702 26 5.9
113 1108 1108 1108 254 6.5
1109 157 1109 1109 0 6.5
1110 644 1110 1110 0 6.1
1111 104 410 254 7 5.9
1112 465 208 1112 0 6.6
1113 311 1113 1113 26 7.4
2 26 26 1114 26 7.3
166 151 672 506 0 6.6
1116 45 627 1116 0 5.6
1117 1117 221 701 0 5.3
771 1118 1050 1118 74 6.0
1119 1119 1119 514 7 5.4
1120 1120 1120 1120 254 6.8
1121 329 201 138 74 6.4
428 428 428 428 0 7.1
1123 85 768 1123 0 4.9
1124 183 1124 164 26 5.8
113 113 414 398 257 7.1
689 624 341 718 129 7.2
77 95 101 0 0 6.0
946 3 1128 1128 0 6.0
327 417 1129 1129 26 7.0
1130 104 1130 1130 0 5.4
19 328 119 1131 74 6.5
51 1132 1132 1132 26 6.4
4 1133 1133 1133 26 8.3
1134 1134 324 474 0 4.9
1135 1135 1135 1135 0 6.3
1136 531 426 362 0 1.7
1137 1137 958 764 257 7.7
421 54 1138 92 0 7.8
553 93 476 759 0 5.5
551 293 46 622 254 7.5
1134 299 1141 1141 0 6.4
1142 3 226 386 26 5.6
1143 1143 1143 1143 61 7.5
1144 40 1134 1144 7 6.8
269 37 194 336 0 6.8
1146 9 831 1146 26 6.0
1147 416 1147 1147 26 7.3
580 35 493 708 74 6.0
176 66 72 414 0 7.0
1150 1150 1150 1150 74 5.1
377 75 349 1151 26 6.8
1152 1152 1152 1152 26 6.5
299 45 158 254 0 6.6
357 62 1154 823 0 7.2
1091 254 1155 1155 74 7.0
876 419 880 1156 7 7.0
1157 103 1157 412 74 5.9
1158 701 298 1158 74 5.4
150 435 1159 1108 0 6.6
1160 576 1160 1160 257 7.0
271 71 1161 1161 0 6.5
987 66 257 210 254 6.3
1163 40 508 1163 74 6.5
1164 412 151 1164 26 6.5
670 1165 334 1165 74 5.8
1166 1166 621 1166 0 6.6
1167 61 738 465 206 5.4
1168 293 116 34 0 6.1
1169 414 1169 114 7 4.0
1002 104 1170 1170 254 7.6
327 72 1171 1171 0 7.9
1172 1169 1172 722 0 5.3
1173 6 1173 1173 74 6.6
1174 923 1174 1174 0 6.3
4 586 1175 1175 74 7.5
763 29 1176 889 0 7.2
910 256 104 1177 26 7.0
1178 1178 1178 1178 7 4.9
947 66 305 1179 0 6.9
1180 1180 1180 1180 0 5.2
140 151 373 341 26 8.1
1182 1113 1182 1182 0 6.6
711 1104 572 1183 74 6.2
1184 1141 1184 1184 0 7.2
761 47 3 95 254 7.3
1186 42 774 349 74 6.7
1187 48 1187 1187 254 6.4
61 676 1188 1188 7 7.8
332 8 66 969 0 6.4
1190 231 1074 108 26 4.1
908 299 71 1117 0 4.1
217 11 96 60 254 7.4
122 729 729 930 74 5.8
28 1194 1194 1194 0 7.6
1059 43 1195 1195 74 7.2
45 1196 685 73 532 7.8
101 21 1197 1197 257 7.7
1198 1198 1198 1198 74 6.4
1075 1199 456 1075 74 5.1
1200 1200 1200 266 532 5.5
61 676 1188 1188 7 7.4
1202 201 767 349 74 6.0
895 85 113 61 206 7.5
659 410 972 1012 257 7.0
947 54 15 593 257 7.5
462 103 183 1 254 7.3
623 79 711 823 74 5.7
948 45 48 1208 7 7.3
408 293 33 166 74 7.2
222 807 1210 391 0 5.9
272 0 1211 1211 0 7.8
681 528 1212 15 257 7.7
691 152 1213 1213 254 8.1
428 77 133 22 254 6.6
1157 6 32 1215 74 7.1
623 297 391 1216 74 5.9
113 1217 1217 1217 26 8.0
925 70 1218 1218 74 4.6
1 6 46 254 7 6.1
82 663 663 663 257 7.2
1152 1221 410 938 74 6.4
1222 177 1222 1222 74 6.0
1109 1223 1223 1223 532 5.2
54 43 178 1071 26 7.6
347 1225 702 1225 0 6.4
1226 1226 1226 1226 74 6.4
281 189 1227 104 74 6.1
496 6 358 982 0 6.1
1229 1229 334 655 0 5.2
76 10 40 315 0 7.7
1071 96 1231 570 254 7.3
958 28 11 1232 0 6.9
3 3 34 8 26 8.5
828 11 2 1234 74 6.3
1235 72 1235 1235 7 5.9
573 1236 1236 1236 0 7.8
1166 252 172 136 0 6.7
1238 1238 117 966 0 6.4
471 119 1239 1239 74 5.9
807 1 866 718 129 6.6
1241 85 948 1241 26 6.8
805 1242 1242 1242 532 6.5
1243 111 815 44 74 6.6
1244 1244 1244 373 74 5.8
664 1245 1245 1245 257 6.9
895 183 399 465 254 7.1
1116 8 866 339 532 5.8
54 113 66 96 26 7.2
215 1249 1249 1249 7 6.0
1250 1250 1250 1250 0 4.7
775 1251 1251 1251 74 5.2
988 6 1250 752 26 5.5
725 7 232 711 74 6.5
1254 1254 1254 1254 7 7.0
1186 723 1255 1255 74 5.8
1200 767 1256 1256 532 6.2
217 104 88 1257 129 6.5
113 315 538 655 257 7.2
1259 848 1173 1259 74 5.1
1260 543 167 1260 74 4.7
980 1261 1261 664 532 5.9
1262 76 321 634 74 5.8
445 11 373 1263 26 7.2
623 1264 1264 1264 74 6.2
4 1265 1265 1265 61 7.4
486 189 1266 662 74 5.7
433 28 116 433 74 6.1
1103 518 580 782 0 6.0
1269 43 1269 1269 7 6.9
1091 1270 1270 1270 74 6.5
1018 628 947 374 257 5.0
1272 528 85 1272 0 5.7
202 152 1273 1273 26 7.0
295 305 1274 1274 254 5.1
843 757 1275 1275 74 5.3
868 11 42 1276 532 4.4
306 1277 1277 616 0 4.7
1278 127 8 48 257 6.7
1279 85 116 11 26 6.7
475 616 1280 1280 532 5.7
70 293 855 1281 254 7.4
1059 150 1282 1282 74 6.1
1053 190 1283 1283 0 6.4
1284 61 1284 107 7 6.2
627 293 6 1285 254 6.2
1286 1286 228 1286 26 5.9
1287 1287 668 544 0 4.0
785 411 576 560 26 6.2
214 1289 1289 1166 26 4.6
1290 6 392 138 257 6.4
998 104 435 630 0 5.9
1292 299 880 1292 0 5.1
1293 25 1293 1293 26 7.6
1294 1294 281 1294 0 4.2
1009 79 410 30 7 7.8
813 82 755 1296 74 5.8
1006 1297 486 1297 74 5.9
763 1116 1178 1298 74 8.4
1299 1299 1299 1299 74 4.8
1300 1131 1218 412 74 6.2
1198 430 249 1301 257 6.5
1302 1117 768 1302 26 6.3
1303 387 1303 306 254 3.3
293 103 71 715 0 5.9
1146 9 831 1146 26 6.0
1028 226 356 362 74 5.8
1307 121 35 985 74 6.5
1308 1008 1308 1272 0 4.7
1309 1229 667 771 0 4.1
1310 892 77 1310 0 6.8
965 763 256 1311 26 6.2
1272 305 1312 960 0 4.5
1313 1312 1313 1313 74 5.8
990 27 278 1314 7 7.3
747 1315 1315 1315 74 5.9
1316 107 726 1316 7 4.4
921 54 178 1317 0 5.8
1318 968 753 1318 0 5.1
461 1319 1319 476 26 6.9
805 82 1169 1249 74 6.2
1321 1321 1321 1321 7 6.9
779 457 692 1322 74 7.3
1323 72 1323 1323 0 7.1
341 668 1324 443 26 6.0
1325 27 49 1325 0 7.0
334 500 595 1326 7 6.8
1327 138 36 249 74 5.7
163 315 71 1036 0 7.6
1329 1329 1329 1329 0 8.4
203 1330 1330 1330 26 7.1
686 1331 307 143 74 5.6
72 45 45 100 0 6.7
33 576 302 1333 61 7.0
8 253 1334 1334 0 8.0
866 1131 866 1003 257 5.3
898 840 1336 898 0 4.9
426 293 299 1337 74 6.4
220 1323 1171 1338 0 7.4
553 461 972 1339 74 6.1
547 93 157 1340 74 6.5
1341 508 1341 1341 74 5.7
908 35 1117 1342 0 5.1
1343 600 394 600 0 6.6
1344 1171 1344 1344 0 6.5
103 114 2 40 26 6.9
4 3 154 1346 74 7.8
1347 1347 1347 1347 7 6.4
1348 290 634 947 257 7.6
110 692 1349 883 254 5.6
1350 90 726 276 74 6.2
959 1351 1351 1351 0 4.4
1352 1352 932 1352 26 5.6
768 624 815 360 74 5.5
689 1 11 557 129 6.7
110 6 677 1355 254 6.1
813 1356 1356 1356 26 6.2
1357 1024 407 1357 26 7.3
22 40 1358 461 7 6.6
1006 1151 1359 1359 532 8.2
230 45 1360 528 0 6.4
1361 1361 1361 1361 254 6.4
1362 375 1362 1362 0 5.2
550 79 194 1363 7 6.5
1364 1364 1364 1364 26 7.1
1365 236 1365 1365 7 4.8
965 77 593 866 257 7.3
1367 70 1367 1367 0 5.2
1368 299 1368 640 26 7.7
1137 135 87 1369 254 7.6
1370 424 77 938 74 5.7
1371 6 46 373 74 7.0
1372 93 1372 1372 7 6.0
129 8 40 1373 0 8.1
1364 1374 1374 1374 26 8.0
1375 151 765 572 0 5.6
1376 767 89 871 74 6.1
1377 66 1377 1003 26 6.9
1167 81 174 424 26 5.2
1222 290 1379 386 254 7.0
464 759 460 1380 0 6.3
942 1381 1381 938 74 7.0
1382 1382 1382 1382 0 5.3
94 655 7 862 0 6.9
1384 1384 1384 1384 0 6.2
1385 1385 1385 1066 74 6.4
1377 66 1386 1003 26 6.4
868 116 40 718 0 5.7
544 45 1349 499 0 6.1
594 21 95 79 74 5.4
703 1117 465 349 26 6.7
1391 149 1391 667 26 6.8
628 113 1392 194 26 6.0
1002 1393 771 1393 26 7.8
995 755 228 1251 257 5.3
241 964 1395 1395 7 4.5
1396 121 853 765 74 5.4
440 95 823 985 74 7.8
1398 440 1398 1398 0 7.2
331 999 202 695 0 6.6
33 217 859 1400 0 7.6
84 190 220 1401 257 5.9
166 166 484 661 0 6.7
348 1403 1403 376 257 7.7
4 1404 1404 298 0 5.8
908 1117 583 5 0 5.4
453 11 1234 1406 74 6.9
1371 183 40 1407 7 7.7
711 410 33 1408 74 6.8
1409 160 1409 1409 7 6.4
453 32 519 185 74 5.7
70 293 1411 252 254 7.3
547 11 311 125 254 6.8
569 1413 1173 1413 74 6.3
1414 121 1414 1414 74 5.9
462 61 24 208 26 7.4
910 11 1416 677 254 8.3
87 393 273 871 7 6.2
329 547 1151 1418 74 6.3
247 1419 1419 1419 0 5.8
1200 1 1420 1420 532 7.5
423 853 142 1296 532 6.3
598 26 1422 1422 0 6.4
598 216 1423 948 257 7.2
1424 27 427 111 0 6.3
1425 198 1299 1239 257 6.9
672 38 107 1157 74 6.6
1226 70 73 1427 74 6.0
348 43 14 39 257 7.5
946 290 67 1429 257 7.7
569 1430 569 1430 74 6.2
369 122 121 913 74 5.4
1432 1432 688 1432 0 6.6
1198 122 1433 78 74 5.3
371 329 328 514 74 5.6
1435 755 1435 708 74 5.9
51 1 411 386 257 7.8
401 332 1437 149 0 6.7
1438 1438 1438 349 206 7.4
1371 6 43 181 74 6.2
347 38 1440 1440 0 5.4
1002 800 40 107 0 6.7
1442 1442 833 1099 74 5.3
1443 1443 1443 1443 74 5.9
4 1444 909 1444 26 7.0
1445 14 374 709 7 4.8
1446 1446 1446 1446 74 7.3
1447 170 1447 903 0 3.8
689 1448 1448 1448 257 8.5
463 1 101 1096 532 6.8
1167 1450 1450 1450 26 6.8
958 1090 1451 1451 532 5.3
540 127 254 1452 26 7.3
664 26 25 645 257 6.6
1454 101 461 147 532 6.2
1455 1455 557 110 26 5.2
475 253 1166 1456 0 6.2
618 738 1457 1457 254 6.2
1458 72 952 1458 74 6.6
1459 113 1400 1459 0 6.4
1375 181 565 583 74 6.2
72 1461 158 1461 0 5.1
664 11 221 1462 254 6.6
1463 293 369 198 0 6.1
1464 1146 1464 1464 74 6.1
1028 1465 862 677 257 6.6
1466 646 108 1466 26 5.9
1467 33 122 1467 74 6.3
1468 19 49 519 257 7.1
515 1469 1469 1469 0 5.0
1470 54 341 1470 7 5.6
910 8 138 1471 74 7.4
1472 1472 765 1472 0 4.5
1473 1473 946 1473 254 6.2
1200 1474 1474 966 74 5.0
807 3 978 140 0 6.5
1186 1476 1476 1476 0 5.1
881 95 1477 1477 7 6.5
681 45 52 1478 0 6.2
972 6 32 1479 74 6.3
1150 72 1480 1480 74 3.8
1481 663 1481 1481 0 5.2
1482 28 381 1482 0 6.0
735 410 75 21 26 6.2
390 1484 1484 1484 0 5.7
1259 514 1259 919 74 6.7
1486 11 216 1486 26 6.8
464 1018 214 355 0 6.0
1488 1488 54 25 257 7.3
282 375 1489 1489 0 5.5
917 46 65 114 26 6.7
1491 1491 1491 1491 0 4.8
73 46 776 1492 0 5.7
947 66 22 1493 0 5.1
1494 1023 154 149 0 6.0
954 801 138 1188 0 4.2
61 3 1496 1496 7 7.4
1497 1497 1497 1497 0 4.6
22 251 30 51 74 6.9
4 14 627 1499 254 8.6
166 253 844 565 26 6.9
681 67 1283 421 254 8.0
1502 54 14 101 0 6.4
383 566 621 1503 254 6.3
1504 283 1097 552 257 8.4
1505 967 1326 1505 7 7.1
167 1506 1506 1506 26 6.8
179 1507 1507 1507 26 7.5
84 84 84 84 0 4.5
1509 71 164 1043 0 5.7
1510 692 657 1510 254 7.2
730 730 1511 1511 0 6.8
1512 14 1512 1512 74 5.4
70 392 1293 661 26 7.2
193 34 1514 306 26 7.3
1515 482 1515 1515 0 5.2
299 104 609 1516 0 5.5
1517 1517 1517 1517 7 7.7
1518 1518 1518 1518 26 7.1
1519 1 116 1137 26 5.3
1520 457 1520 1520 7 5.6
851 93 77 29 74 5.7
1278 1522 1522 1522 257 7.1
281 1491 281 1008 257 7.5
703 75 226 572 26 7.6
614 1229 947 391 0 5.5
262 1218 121 713 0 5.1
1527 1527 1527 1527 7 6.3
1528 636 1528 1528 0 4.9
1529 1529 1529 741 26 6.5
1109 1420 1395 1530 0 5.6
1531 85 452 1531 254 5.3
1532 1379 1532 1532 0 6.5
1533 558 1324 382 26 6.8
1534 45 1161 1534 0 6.5
51 82 851 142 74 6.0
1536 54 240 1536 0 8.4
1537 1537 428 1170 0 6.0
1269 26 1538 1538 26 7.6
1539 226 1418 90 74 5.6
32 16 328 201 74 6.9
104 282 1541 1541 26 6.4
749 238 1409 1008 7 5.1
166 79 198 1411 74 7.0
1544 971 268 1544 74 5.7
150 870 1545 1545 74 6.8
1173 62 6 193 74 6.7
1547 1218 1086 1474 532 6.2
1518 293 116 435 257 7.2
1549 45 236 668 0 6.2
1550 122 293 1238 74 5.6
925 363 194 1551 0 4.4
108 51 1552 1552 129 7.5
948 1553 1553 1553 7 7.1
217 193 465 780 129 6.4
763 108 1555 1555 0 7.1
54 24 1556 768 0 5.9
1315 1557 595 1557 26 6.9
1014 493 1558 22 254 7.5
176 45 101 350 0 6.3
6 26 1560 1560 0 6.4
1110 570 1561 1561 74 5.9
70 104 1562 1562 26 6.8
1563 117 290 538 0 6.3
1564 799 1404 845 0 3.6
1348 373 645 1565 74 5.3
1566 35 40 74 74 5.9
298 1567 334 430 61 6.9
1568 79 438 512 26 6.9
254 194 1440 1042 26 6.1
1570 346 1570 1570 0 5.7
895 54 11 282 26 8.5
1572 823 132 1476 74 6.3
813 725 1071 1573 26 7.3
1574 61 190 1574 0 6.3
377 410 217 681 257 7.2
61 290 48 1210 26 7.3
1577 172 267 890 0 6.3
1009 79 14 416 7 8.1
1391 113 482 1579 26 6.9
948 1180 1580 1580 74 6.3
618 77 105 243 254 7.3
150 150 150 150 0 5.5
1583 8 892 1510 7 6.1
19 67 166 1053 74 6.9
18 760 1585 1585 74 7.2
371 35 371 1586 74 6.4
1587 844 1474 675 74 6.4
41 43 43 368 7 8.3
267 85 394 164 0 7.2
1590 62 1590 1590 26 6.8
1591 54 72 394 26 6.5
1534 770 290 354 257 7.8
215 216 276 664 0 7.6
1357 968 345 438 257 7.2
942 571 181 0 74 6.7
19 721 1447 1596 74 6.8
924 110 221 753 7 6.3
584 33 584 1598 74 6.2
1458 755 1289 307 74 6.2
101 66 46 249 254 8.6
229 82 1174 428 0 8.0
1602 8 297 1602 7 7.0
664 1285 1603 1603 254 8.0
664 664 66 1604 26 8.1
771 293 276 218 74 6.7
1222 770 1423 1242 26 7.9
1186 29 1607 1607 74 6.1
281 1342 295 268 74 4.2
1609 397 1609 1172 7 6.1
1163 583 293 1610 26 6.6
158 113 46 101 26 7.5
1612 6 424 1612 26 7.4
1613 1579 1613 1613 74 7.2
1614 1614 1614 1614 74 6.9
1615 3 151 1615 0 7.4
24 276 22 384 74 5.4
1617 723 1617 1239 74 6.8
711 410 74 1618 74 6.3
1226 38 90 1619 74 7.2
4 1620 1256 232 26 8.7
515 592 1621 1621 0 6.9
1622 886 68 704 74 6.0
1623 692 1003 1242 26 5.9
444 33 1443 1076 74 5.4
486 1625 1625 1625 7 5.9
444 111 29 1626 74 6.1
726 851 1627 1627 74 7.7
1628 28 72 608 7 5.8
1629 1 354 190 257 7.6
1352 61 1630 1630 26 6.1
1631 160 1409 1409 0 5.4
1119 1632 799 1632 74 5.1
426 1567 722 1633 74 6.4
1166 1634 1039 1634 0 6.3
1635 1635 1635 1635 61 7.5
1027 93 1003 1636 26 7.1
1284 48 1637 1008 7 5.2
145 48 1638 1638 26 7.8
444 438 1639 1639 74 6.5
22 181 1640 1640 0 6.6
623 1222 1641 35 74 5.1
33 1 24 1467 61 7.4
1643 1643 1479 1643 257 7.2
1084 1644 1644 1135 0 7.6
546 51 628 1645 26 7.5
6 781 602 1161 532 6.6
1647 54 1488 1514 26 7.2
1648 373 282 1648 74 7.6
168 729 1529 1649 26 6.2
1015 977 482 1650 26 5.6
12 201 1651 1651 74 7.6
631 525 1652 1652 532 6.6
1653 8 1049 745 206 7.0
1654 456 131 1654 74 2.7
420 293 1655 630 0 7.6
451 1655 1656 1656 0 6.6
329 79 624 1657 74 6.9
145 1658 1658 1658 0 6.8
4 1620 398 60 26 7.5
1660 829 621 1033 0 3.7
43 43 823 1173 74 6.1
1662 70 29 1551 26 5.9
1663 198 1663 1663 26 6.7
4 309 1423 538 74 8.5
1665 168 1665 36 254 6.9
843 121 426 523 74 5.5
1667 576 1667 1667 0 7.1
254 62 970 1668 254 7.1
1669 491 880 1669 74 5.9
1670 93 1670 1670 7 7.3
1671 459 1163 1671 74 3.4
281 281 1672 1672 74 6.8
615 1673 1673 1673 257 6.9
987 410 22 143 26 7.0
1675 290 1120 1089 0 5.5
471 68 41 384 74 5.1
468 807 476 133 532 6.2
1678 222 1678 164 7 5.9
1679 349 373 1679 74 5.2
1226 767 1680 482 74 6.2
1681 121 333 1491 74 5.5
1682 40 1682 1682 254 7.4
1683 332 1683 484 0 4.4
1684 119 1684 1684 0 6.3
546 1286 52 759 0 6.1
1686 71 1686 151 0 5.3
1687 8 1687 1299 0 5.4
158 51 33 29 74 6.7
755 411 725 947 254 5.9
1690 135 116 952 26 7.3
977 151 1221 1419 74 5.5
1692 1692 1692 1692 26 5.8
1693 676 276 1693 0 4.6
1694 231 189 284 254 6.7
1695 1695 347 984 7 5.1
703 482 1696 1696 74 5.6
1146 1697 1697 1697 26 7.0
640 1698 1698 1698 74 6.4
917 3 1699 0 257 6.7
1700 740 144 208 0 4.1
940 8 1232 677 26 5.5
1034 1250 1702 553 0 2.7
1703 1620 1703 1703 0 6.4
1704 293 1683 1704 26 4.8
1705 485 1705 1705 74 6.1
1706 68 1706 583 61 4.8
1486 66 803 1707 26 7.0
487 21 1401 202 7 6.8
1709 22 1709 1709 74 7.3
4 1710 1710 1710 254 8.2
1071 107 565 970 254 5.6
1110 35 1712 1712 0 6.1
158 290 66 138 26 7.9
1714 293 321 768 254 8.4
1715 108 1144 1715 0 6.5
1716 411 194 1094 26 7.1
940 1717 1717 425 0 6.6
1718 62 105 1443 0 4.0
1617 512 1719 1719 257 7.0
1720 1174 1720 1720 0 5.6
1721 1443 1721 1721 0 4.8
1722 46 135 164 257 7.5
1723 37 988 1723 0 6.0
1724 1724 1724 1724 74 7.2
299 45 393 297 0 5.6
12 93 863 1726 0 6.8
1727 54 438 258 61 4.9
1502 1522 1728 1728 257 7.1
1729 1169 25 1729 26 2.0
1730 549 11 336 257 5.7
1731 1731 1382 1731 7 4.1
1732 54 220 1732 254 6.7
1733 6 71 1173 7 7.5
1734 424 1734 1734 74 6.5
234 186 1735 1735 257 7.9
4 1736 1736 416 7 7.6
1737 650 919 726 74 6.4
954 54 1738 1738 7 5.8
129 194 218 60 26 7.7
605 1740 1740 1740 257 7.1
1158 1221 531 634 74 5.3
789 16 35 789 74 5.3
1743 290 644 178 257 7.5
652 328 198 522 74 6.9
1745 101 270 1745 74 4.9
1746 457 1746 1746 26 7.1
277 122 334 1747 7 8.0
544 365 1748 1748 257 7.9
54 54 1749 1640 0 7.6
1750 397 368 1617 7 5.9
149 66 738 460 254 6.3
1063 410 1627 1752 257 7.1
908 1 71 1753 0 6.4
215 9 151 1754 0 8.2
1539 90 815 316 74 6.9
294 770 3 1756 257 7.8
167 419 365 1757 74 6.7
1694 1758 243 1758 257 7.5
10 146 801 256 0 7.4
456 96 29 1760 74 5.2
1761 1761 1761 1761 7 6.5
1009 79 721 874 74 7.6
234 1137 1763 310 129 7.3
104 293 66 704 74 6.6
1166 147 1765 172 0 6.8
281 1766 1766 1766 74 6.9
306 1767 391 1767 0 5.8
359 332 28 201 74 6.6
1486 1769 1769 1769 26 6.7
741 671 1770 1770 74 6.7
1391 128 1771 595 74 6.3
102 1772 1772 292 0 7.7
770 757 1773 722 0 6.1
1032 93 941 1774 0 4.9
1775 369 74 111 74 6.2
145 1776 1638 1776 26 7.8
22 54 1777 1008 517 8.2
627 28 101 1092 7 6.9
44 283 1779 1779 0 6.2
1780 282 1780 1780 254 6.9
1781 630 1781 1781 26 4.8
504 504 1782 4 4 8.0
775 1783 865 977 74 5.3
331 22 1784 1784 74 6.7
749 863 356 1785 0 5.4
1446 1786 1786 711 74 5.4
1006 45 1137 1419 0 4.9
1017 1788 410 958 74 6.1
1152 109 1789 82 0 5.8
70 1790 1790 1790 257 7.0
1791 258 1791 1791 74 6.5
1792 70 1792 1152 0 6.6
1793 493 1793 1793 7 6.1
1794 45 366 290 0 5.7
1166 1795 1795 1795 0 6.6
569 771 1796 1430 74 7.0
1222 267 1797 1797 26 7.4
1307 1024 985 121 74 5.3
1799 1799 1555 136 7 7.4
1800 1800 1800 1800 254 7.4
123 6 51 410 26 6.8
4 149 221 1802 254 7.9
1803 160 819 1409 0 7.2
1804 1514 1621 1804 26 6.0
32 8 79 79 7 7.8
965 66 158 1806 254 6.6
981 1556 1807 1807 0 7.9
1808 93 293 1808 74 6.2
606 1809 1809 1273 74 5.7
24 1810 1810 1810 74 7.1
1362 60 560 1811 0 5.6
1146 151 66 476 254 7.8
1813 77 216 164 7 7.9
60 438 364 178 26 6.9
105 673 1815 1667 7 7.4
163 305 22 110 0 7.7
1817 108 86 627 257 6.9
4 1818 1818 1818 74 8.7
1819 1819 1819 1819 7 6.7
1820 96 1820 1043 0 6.0
1310 95 108 1821 532 6.2
1822 15 365 1822 254 5.9
1823 60 523 753 74 6.8
908 1117 1104 5 0 3.6
1825 254 663 88 254 6.7
1497 683 1826 1826 0 6.3
217 293 103 88 74 6.4
350 360 52 1828 254 6.4
551 293 61 81 74 5.7
1348 627 149 1830 26 6.2
130 1831 1831 1831 26 6.6
572 287 757 530 0 5.2
346 291 1833 817 74 6.1
569 74 704 1834 74 7.1
832 14 1835 1570 74 7.2
1836 28 1836 1836 254 6.5
471 495 783 782 0 6.0
1017 6 571 334 0 7.0
553 721 220 1839 74 7.0
499 282 344 1555 26 7.5
217 254 60 1579 26 6.6
4 1842 1842 1842 74 8.8
1743 1843 1843 1843 26 7.4
1200 1844 1844 1844 129 6.5
1109 1721 1845 1845 532 6.2
779 349 249 667 7 7.8
791 77 1847 866 0 5.2
36 168 1848 292 74 6.5
293 8 146 77 74 6.5
600 528 1850 1850 0 5.2
652 216 1851 1851 0 7.2
1018 127 51 458 26 7.1
1853 1138 1637 118 0 4.5
584 293 44 1854 74 5.7
1855 82 1855 1855 26 6.0
960 1856 199 644 254 6.4
775 138 529 677 74 5.2
1858 831 111 1858 0 4.3
1859 490 565 1555 254 6.1
1860 1860 88 1860 206 6.3
726 726 1289 603 74 6.8
761 51 1862 1510 74 4.0
1863 1863 1863 1863 7 5.2
423 42 1643 186 0 6.5
1865 251 525 1865 26 7.5
573 1866 1866 1866 26 7.1
202 122 1786 1867 74 6.9
551 75 1006 1356 26 8.0
664 664 1869 1869 26 8.2
113 194 216 391 257 6.4
921 28 1721 771 0 7.9
1872 1872 673 1155 26 6.7
386 692 565 1873 0 6.1
54 28 1874 1874 257 8.9
615 21 29 105 26 8.1
174 48 46 1876 257 6.2
262 427 427 249 7 4.9
1878 101 1878 1878 7 5.4
1497 1879 1879 112 0 5.8
1880 145 1880 1880 26 4.7
1111 148 924 1565 0 6.0
83 105 1882 1882 0 7.0
1883 1883 1883 1883 0 6.0
383 293 1884 1377 254 7.9
1371 56 181 833 254 8.1
